LNG,LAT,X,Y,crashYear,holidayNew,region,policeDistrict,areaUnitID,crashLocation1,weatherA,vehicleType,light,roadSurface,roadType,speedLimit,pedestrian,minorInjuryCount,fatalCount,severeOrFatal
172.6019299,-43.52960301,1567834,5180294,2008,not holiday,Canterbury Region,Canterbury,590800,RICCARTON ROAD,Fine,car,Bright sun,Sealed,Urban Road,50,NA,0,0,TRUE
172.956214,-41.50887101,1596346,5404750,2018,not holiday,Tasman Region,Tasman,581836,EIGHTY EIGHT VALLEY ROAD,Fine,motorcycle,Bright sun,Sealed,Highway,100,NA,0,0,TRUE
175.2045821,-38.50551036,1792231,5735792,2005,not holiday,Waikato Region,Waikato,531800,SH 4,Fine,car,Twilight,Sealed,Highway,100,NA,4,0,TRUE
172.7484283,-43.1868515,1579557.049,5218404.608,2019,not holiday,Canterbury Region,Canterbury,585803,01S-0284,Fine,car,Bright sun,Sealed,Highway,100,NA,2,0,TRUE
174.842636,-41.10514351,1754725.649,5447934.887,2019,not holiday,Wellington Region,Wellington,570400,MORERE STREET,Fine,car,Overcast,Sealed,Urban Road,50,NA,0,0,TRUE
171.2399621,-44.39853304,1459838,5082355,2000,not holiday,Canterbury Region,Canterbury,599500,LE CREN ST,Fine,car,Bright sun,Sealed,Urban Road,50,NA,0,0,TRUE
175.2422179,-37.77289231,1797479,5817015,2004,not holiday,Waikato Region,Waikato,528406,AVALON DRIVE,Fine,car,Dark,Sealed,Arterial Road,60,NA,2,0,TRUE
175.2058947,-37.89932444,1793948,5803061,2008,not holiday,Waikato Region,Waikato,527914,SH 39,Fine,car,Bright sun,Sealed,Highway,100,NA,1,0,TRUE
175.3242596,-37.97094622,1804158,5794860,2008,not holiday,Waikato Region,Waikato,527935,SH 3,Fine,car,Bright sun,Sealed,Arterial Road,70,NA,0,0,TRUE
176.9074366,-39.50221928,1935997,5620195,2015,not holiday,Hawke's Bay Region,Eastern,546901,SH 2,Fine,car,Dark,Sealed,Urban Road,50,1,0,0,TRUE
175.2367955,-37.78056509,1796981,5816175,2016,not holiday,Waikato Region,Waikato,528501,GRANDVIEW ROAD,Fine,car,Bright sun,Sealed,Urban Road,50,1,0,0,TRUE
168.7588086,-44.94968233,1265436,5013883,2003,not holiday,Otago Region,Southern,609031,MALAGHANS ROAD,Fine,car,Bright sun,Sealed,Highway,100,NA,1,0,TRUE
172.7682156,-43.05014138,1581123,5233591,2006,not holiday,Canterbury Region,Canterbury,585700,SH 1S,Fine,car,Overcast,Sealed,Highway,100,NA,2,0,TRUE
174.8949346,-37.0200835,1768568,5901221,2016,not holiday,Auckland Region,Counties Manukau,524901,GREAT SOUTH ROAD,Fine,car,Bright sun,Sealed,Urban Road,50,NA,1,1,TRUE
172.2211329,-43.74393823,1537287,5156272,2011,not holiday,Canterbury Region,Canterbury,597506,KINGS ROAD,Fine,truck,Dark,Sealed,Highway,100,NA,0,0,TRUE
174.6166612,-36.8183777,1744191,5924056,2003,not holiday,Auckland Region,Counties Manukau,513521,OREIL AVENUE,Fine,car,Dark,Sealed,Urban Road,50,NA,0,0,TRUE
172.6794913,-43.54749503,1574109,5178334,2001,Queens Birthday,Canterbury Region,Canterbury,594100,FERRY ROAD,Fine,car,Twilight,Sealed,Urban Road,50,NA,1,0,TRUE
172.6513974,-43.56134233,1571846,5176787,2012,not holiday,Canterbury Region,Canterbury,594400,CENTAURUS ROAD,Fine,bus,Bright sun,Sealed,Urban Road,50,NA,1,0,TRUE
175.1597995,-37.55360786,1790780,5841519,2005,Christmas New Year,Waikato Region,Waikato,527402,HAKANOA ST,Fine,car,Dark,Sealed,Urban Road,50,NA,0,0,TRUE
174.902982,-37.82132598,1767489,5812303,2006,not holiday,Waikato Region,Waikato,526602,SH 23,Light rain,car,Overcast,Sealed,Highway,100,NA,0,0,TRUE
172.5323396,-43.54279186,1562219,5178800,2002,not holiday,Canterbury Region,Canterbury,587400,MAIN SOUTH ROAD,Fine,motorcycle,Dark,Sealed,Arterial Road,60,NA,0,0,TRUE
175.2875729,-37.76187325,1801504,5818141,2013,not holiday,Waikato Region,Waikato,529501,HUKANUI ROAD,Light rain,car,Dark,Sealed,Urban Road,50,NA,0,0,TRUE
174.8907121,-36.96170107,1768321,5907706,2018,not holiday,Auckland Region,Counties Manukau,523711,ORMISTON ROAD,Fine,car,Overcast,Sealed,Urban Road,50,NA,0,0,TRUE
175.2809863,-37.79722671,1800828,5814232,2012,not holiday,Waikato Region,Waikato,529100,PEMBROKE ST,Fine,car,Bright sun,Sealed,Urban Road,50,1,0,0,TRUE
174.742184,-36.85712914,1755309,5919560,2009,not holiday,Auckland Region,Counties Manukau,515420,RICHMOND ROAD,Fine,car,Overcast,Sealed,Urban Road,50,NA,0,0,TRUE
176.2515542,-38.13687045,1884983,5774002,2012,not holiday,Bay of Plenty Region,Bay of Plenty,540410,TUTANEKAI ST,Fine,car,Overcast,Sealed,Urban Road,50,1,1,0,TRUE
175.0169816,-36.88520244,1779743,5915963,2013,not holiday,Auckland Region,Counties Manukau,523300,WHITFORD-MARAETAI ROAD,Fine,car,Bright sun,Sealed,Arterial Road,80,NA,2,0,TRUE
168.2935801,-46.40684265,1238271,4849976,2003,not holiday,Southland Region,Southern,609922,OTATARA ROAD,Fine,car,Twilight,Sealed,Highway,100,NA,1,0,TRUE
175.6421528,-40.00269757,1825538.534,5568599.221,2020,not holiday,Manawatū-Whanganui Region,Central,559700,CHELTENHAM HUNTERVILLE ROAD,Fine,motorcycle,Bright sun,Sealed,Highway,100,NA,0,0,TRUE
174.8731035,-36.87555266,1766941,5917295,2013,not holiday,Auckland Region,Counties Manukau,517002,TANIWHA ST,Fine,car,Overcast,Sealed,Urban Road,50,1,0,0,TRUE
174.3270938,-36.28600355,1719177.666,5983511.901,2020,not holiday,Northland Region,Northland,505010,ONERIRI ROAD,Fine,car,Bright sun,Unsealed,Highway,100,NA,0,0,TRUE
174.3049224,-35.73434516,1718006,6044731,2000,not holiday,Northland Region,Northland,503300,SH 14,Fine,motorcycle,Bright sun,Sealed,Urban Road,50,NA,0,0,TRUE
174.6617436,-36.75624679,1748332,5930880,2002,not holiday,Auckland Region,Counties Manukau,509000,PAREMOREMO ROAD,Light rain,car,Dark,Sealed,Highway,100,NA,3,0,TRUE
175.1417278,-37.21763898,1790030,5878835,2005,Christmas New Year,Waikato Region,Waikato,521135,MANGATAWHIRI ROAD,Fine,car,Bright sun,Sealed,Highway,100,NA,3,0,TRUE
170.6834306,-45.11009189,1417769,5002209,2014,not holiday,Otago Region,Southern,600826,THE HECTORS ROAD,Fine,motorcycle,Bright sun,Unsealed,Highway,100,NA,0,0,TRUE
172.6555189,-43.54860487,1572173,5178203,2013,not holiday,Canterbury Region,Canterbury,594300,SH 76,Mist or Fog,car,Dark,Sealed,Arterial Road,60,NA,0,0,TRUE
175.1486232,-36.94708319,1791321,5908841,2010,not holiday,Auckland Region,Counties Manukau,525202,CLEVEDON-KAWAKAWA ROAD,Null,motorcycle,Overcast,Sealed,Arterial Road,70,NA,0,0,TRUE
174.7825281,-36.84932909,1758922,5920359,2008,not holiday,Auckland Region,Counties Manukau,514101,SH 16,Fine,car,Bright sun,Sealed,Urban Road,50,NA,0,0,TRUE
172.6228047,-43.53399581,1569523,5179814,2001,not holiday,Canterbury Region,Canterbury,591600,RICCARTON AVENUE,Fine,car,Dark,Sealed,Urban Road,50,NA,0,0,TRUE
172.5257754,-43.54326906,1561689,5178744,2000,not holiday,Canterbury Region,Canterbury,587400,SH 1S CARMEN,Fine,bus,Bright sun,Sealed,Urban Road,50,1,0,0,TRUE
172.3723085,-43.58989143,1549330,5173484,2004,not holiday,Canterbury Region,Canterbury,587904,TWO CHAIN ROAD,Fine,car,Twilight,Sealed,Highway,100,NA,0,1,TRUE
174.865825,-36.84798739,1766352,5920366,2016,not holiday,Auckland Region,Counties Manukau,516700,GLOVER ROAD,Fine,bicycle,Dark,Sealed,Urban Road,50,NA,0,0,TRUE
175.0072953,-40.91550397,1769037,5468683,2006,not holiday,Wellington Region,Wellington,566000,SH 1N,Fine,car,Overcast,Sealed,Urban Road,50,NA,0,0,TRUE
174.7807673,-41.316797,1749049,5424545,2014,not holiday,Wellington Region,Wellington,576400,MANSFIELD ST,Fine,car,Bright sun,Sealed,Urban Road,50,NA,0,0,TRUE
175.3609676,-41.20002871,1797967,5436350,2000,not holiday,Wellington Region,Wellington,579803,MARAMARAMAU ROAD,Fine,car,Bright sun,Unsealed,Highway,100,NA,0,0,TRUE
171.0731318,-44.42635895,1446625,5078965,2003,not holiday,Canterbury Region,Canterbury,600410,PAREORA RIVER ROAD,Snow,car,Overcast,Sealed,Highway,100,NA,0,1,TRUE
168.3601849,-46.42451223,1243505,4848316,2012,not holiday,Southland Region,Southern,611220,NESS ST,Fine,car,Dark,Sealed,Urban Road,50,NA,0,0,TRUE
175.0564464,-41.12585904,1772625.949,5445233.215,2020,not holiday,Wellington Region,Wellington,567300,FERGUSSON DRIVE,Fine,car,Bright sun,Sealed,Urban Road,50,NA,0,0,TRUE
172.6490714,-43.56743105,1571661,5176110,2000,not holiday,Canterbury Region,Canterbury,594400,WOODLAU RISE,Fine,car,Dark,Sealed,Urban Road,50,NA,0,1,TRUE
174.5475331,-36.83840681,1737989,5921936,2006,not holiday,Auckland Region,Counties Manukau,505700,WAITAKERE ROAD,Fine,car,Dark,Sealed,Highway,100,NA,0,1,TRUE
169.8615117,-46.15185409,1357650,4884291,2018,not holiday,Otago Region,Southern,606700,SH 1S,Fine,motorcycle,Bright sun,Sealed,Highway,100,NA,1,0,TRUE
175.8258703,-37.84003133,1848667,5808170,2006,not holiday,Waikato Region,Waikato,535220,SH 24,Fine,car,Bright sun,Sealed,Highway,100,NA,1,0,TRUE
172.6460364,-43.37483694,1571325,5197498,2001,not holiday,Canterbury Region,Canterbury,586408,CAM OFF RAMP NBD,Fine,motorcycle,Overcast,Sealed,Highway,100,NA,1,0,TRUE
175.9658603,-38.30234276,1859349,5756476,2006,not holiday,Waikato Region,Waikato,535262,SH 1N,Fine,car,Bright sun,Sealed,Highway,100,NA,1,1,TRUE
175.9128941,-37.87996901,1856188,5803502,2013,not holiday,Waikato Region,Waikato,535231,SH 29,Light rain,truck,Dark,Sealed,Highway,100,NA,0,0,TRUE
168.3473398,-46.40463675,1242388,4850466,2004,not holiday,Southland Region,Southern,610800,SH 6,Fine,car,Dark,Sealed,Urban Road,50,1,0,0,TRUE
173.2581156,-42.88140077,1621079,5252323,2000,not holiday,Canterbury Region,Canterbury,585601,HURUNUI MOUTH ROAD,Light rain,car,Dark,Sealed,Highway,100,1,2,0,TRUE
176.9051892,-39.5143907,1935745,5618852,2016,not holiday,Hawke's Bay Region,Eastern,546700,GEDDIS AVENUE,Fine,car,Bright sun,Sealed,Urban Road,50,NA,0,0,TRUE
169.2218897,-44.99732112,1302213,5010400,2011,not holiday,Otago Region,Southern,608302,SH 6,Fine,bicycle,Bright sun,Sealed,Highway,100,NA,0,0,TRUE
174.5564161,-36.3375515,1739681.019,5977486.771,2019,not holiday,Auckland Region,Counties Manukau,506660,SH 1,Fine,truck,Bright sun,Sealed,Arterial Road,80,NA,0,1,TRUE
170.5009913,-45.89640217,1406137,4914426,2008,not holiday,Otago Region,Southern,604410,KING EDWARD ST,Fine,car,Bright sun,Sealed,Urban Road,50,NA,0,0,TRUE
176.8175674,-38.06983394,1934914,5779551,2004,not holiday,Bay of Plenty Region,Bay of Plenty,542540,GALATEA ROAD,Fine,truck,Bright sun,Sealed,Highway,100,NA,1,0,TRUE
174.7817439,-41.3000195,1749169,5426406,2007,not holiday,Wellington Region,Wellington,573300,SH 1N,Fine,car,Twilight,Sealed,Urban Road,50,NA,0,0,TRUE
175.6815556,-37.92256676,1835702,5799385,2012,not holiday,Waikato Region,Waikato,535242,SH 29,Fine,car,Overcast,Sealed,Highway,100,NA,1,0,TRUE
176.0873961,-37.70168035,1872193,5822796,2018,not holiday,Bay of Plenty Region,Bay of Plenty,536620,SH 2,Fine,car,Dark,Sealed,Arterial Road,90,NA,1,1,TRUE
172.5964927,-43.55252671,1567407,5177746,2003,not holiday,Canterbury Region,Canterbury,590300,LINCOLN ROAD,Fine,car,Dark,Sealed,Urban Road,50,NA,0,0,TRUE
175.2710812,-37.73036376,1800136,5821673,2009,not holiday,Waikato Region,Waikato,527007,ALCONBURY DRIVE,Fine,bicycle,Bright sun,Sealed,Urban Road,50,NA,0,0,TRUE
168.7006779,-46.43858413,1269749,4848234,2012,not holiday,Southland Region,Southern,610072,MORTON MAINS-GORGE ROAD,Fine,car,Dark,Sealed,Highway,100,NA,0,0,TRUE
169.3269061,-45.60504935,1313571,4943268,2003,not holiday,Otago Region,Southern,607501,SH 8,Fine,car,Overcast,Sealed,Highway,100,NA,0,1,TRUE
170.518988,-45.8549949,1407390,4919070,2011,not holiday,Otago Region,Southern,603300,NORTH ROAD,Fine,car,Dark,Sealed,Urban Road,50,1,0,0,TRUE
175.5781752,-40.40706507,1818771.839,5523869.196,2020,not holiday,Manawatū-Whanganui Region,Central,561820,CAMP ROAD,Fine,motorcycle,Overcast,Sealed,Arterial Road,80,NA,0,0,TRUE
175.6086313,-37.3222219,1831144,5866190,2004,not holiday,Waikato Region,Waikato,533901,SH 2,Fine,car,Dark,Sealed,Highway,100,NA,0,0,TRUE
176.2217528,-37.66514728,1884180.874,5826451.486,2019,not holiday,Bay of Plenty Region,Bay of Plenty,536831,OCEAN BEACH ROAD,Fine,car,Bright sun,Sealed,Urban Road,50,NA,0,0,TRUE
172.548028,-43.51889468,1563472,5181461,2010,not holiday,Canterbury Region,Canterbury,589800,GLENHARROW AVENUE,Fine,car,Overcast,Sealed,Urban Road,50,NA,0,0,TRUE
171.3415402,-42.10065717,1462865,5337717,2009,not holiday,West Coast Region,Tasman,584411,SH 6,Fine,car,Bright sun,Sealed,Arterial Road,60,NA,0,0,TRUE
176.2049643,-38.06479802,1881175,5782144,2000,not holiday,Bay of Plenty Region,Bay of Plenty,538811,SH 36,Heavy rain,car,Dark,Sealed,Highway,100,NA,0,0,TRUE
175.2997275,-37.79000451,1802498,5814993,2007,Easter,Waikato Region,Waikato,530200,CLYDE ST,Fine,car,Dark,Sealed,Urban Road,50,NA,1,0,TRUE
177.1636954,-39.08548389,1960173,5665478,2008,not holiday,Hawke's Bay Region,Eastern,545301,SH 2,Fine,car,Overcast,Sealed,Highway,100,NA,0,1,TRUE
174.6176175,-36.81800415,1744277,5924096,2011,not holiday,Auckland Region,Counties Manukau,513521,HOBSONVILLE ROAD,Light rain,car,Dark,Sealed,Urban Road,50,NA,3,1,TRUE
174.7785863,-41.30513039,1748893,5425844,2008,not holiday,Wellington Region,Wellington,576500,ADELAIDE ROAD,Fine,car,Bright sun,Sealed,Urban Road,50,NA,0,0,TRUE
176.2108225,-38.12755025,1881448,5775161,2007,not holiday,Bay of Plenty Region,Bay of Plenty,539100,TURNER DRIVE,Fine,car,Bright sun,Sealed,Urban Road,50,NA,0,0,TRUE
175.351927,-40.1239396,1800406,5555835,2006,not holiday,Manawatū-Whanganui Region,Central,559230,SH 3,Fine,car,Dark,Sealed,Highway,100,NA,0,1,TRUE
171.7154613,-43.61255325,1496345,5170357,2009,not holiday,Canterbury Region,Canterbury,597720,RAKAIA BARRHILL METHVEN R,Fine,car,Bright sun,Sealed,Highway,100,NA,1,0,TRUE
173.8634512,-39.4531968,1674289,5632574,2011,not holiday,Taranaki Region,Central,553200,IHAIA ROAD,Fine,car,Dark,Sealed,Urban Road,50,NA,2,0,TRUE
174.7826844,-36.85364417,1758927,5919880,2002,not holiday,Auckland Region,Counties Manukau,515902,ST GEORGES BAY ROAD,Fine,car,Dark,Sealed,Urban Road,50,NA,3,0,TRUE
174.9539284,-37.1967603,1773413,5881512,2005,not holiday,Auckland Region,Counties Manukau,521160,PUKEKOHE EAST ROAD,Fine,car,Dark,Sealed,Highway,100,NA,0,1,TRUE
178.0241021,-38.66295901,2037226,5708631,2008,not holiday,Gisborne Region,Bay of Plenty,544600,PALMERSTON ROAD,Fine,car,Twilight,Sealed,Urban Road,50,NA,0,0,TRUE
170.4591517,-45.91156332,1402945,4912639,2005,not holiday,Otago Region,Southern,605920,BLACKHEAD ROAD,Fine,motorcycle,Overcast,Sealed,Urban Road,50,NA,0,0,TRUE
175.1104909,-37.9263428,1785491,5800257,2014,not holiday,Waikato Region,Waikato,526603,LIMEWORKS LOOP ROAD,Light rain,car,Dark,Sealed,Highway,100,NA,1,0,TRUE
170.5029462,-45.88011753,1406232,4916240,2005,not holiday,Otago Region,Southern,602900,VOGEL ST,Fine,car,Bright sun,Sealed,Urban Road,50,NA,1,0,TRUE
168.0807326,-46.16538487,1220245,4875803,2001,not holiday,Southland Region,Southern,612740,OTAUTAU DRUMMOND ROAD,Heavy rain,car,Dark,Sealed,Highway,100,NA,0,0,TRUE
175.5804746,-40.23965065,1819509,5542449,2009,not holiday,Manawatū-Whanganui Region,Central,561901,CAMPBELL ROAD,Fine,motorcycle,Twilight,Sealed,Highway,100,NA,0,0,TRUE
175.7365493,-37.41935429,1842168,5855090,2002,not holiday,Waikato Region,Waikato,534200,SH 2,Light rain,car,Overcast,Sealed,Highway,100,NA,1,0,TRUE
172.5388751,-43.51195186,1562728,5182228,2006,not holiday,Canterbury Region,Canterbury,587811,SH 1S,Fine,bicycle,Bright sun,Sealed,Arterial Road,80,NA,0,0,TRUE
176.0623239,-38.04268376,1868739,5785021,2006,not holiday,Bay of Plenty Region,Bay of Plenty,538811,SH 5,Fine,car,Bright sun,Sealed,Highway,100,NA,0,1,TRUE
175.0950313,-38.25381977,1783312,5763947,2014,not holiday,Waikato Region,Waikato,531720,TE ANGA ROAD,Fine,car,Overcast,Sealed,Highway,100,NA,0,0,TRUE
174.9143708,-36.93184001,1770494,5910977,2017,not holiday,Auckland Region,Counties Manukau,523109,Z CARPARK,Fine,car,Bright sun,Sealed,Urban Road,20,1,0,0,TRUE
174.7614813,-36.85782713,1757028,5919451,2013,not holiday,Auckland Region,Counties Manukau,514102,QUEEN ST,Fine,car,Bright sun,Sealed,Urban Road,50,1,0,0,TRUE
170.15756,-45.42122009,1377621,4966325,2009,not holiday,Otago Region,Southern,602600,SH 87,Fine,motorcycle,Bright sun,Sealed,Highway,100,NA,0,0,TRUE
170.497757,-45.88461234,1405845,4915728,2005,not holiday,Otago Region,Southern,602900,PRINCES ST,Fine,bus,Overcast,Sealed,Urban Road,50,1,1,0,TRUE
175.8698936,-38.20264128,1851299,5767807,2009,not holiday,Waikato Region,Waikato,535211,SH 1N,Light rain,car,Overcast,Sealed,Highway,100,NA,1,1,TRUE
176.3206289,-37.73418542,1892633,5818484,2007,not holiday,Bay of Plenty Region,Bay of Plenty,536642,BELL ROAD,Fine,motorcycle,Bright sun,Sealed,Highway,100,NA,0,0,TRUE
176.8728319,-39.6295249,1932411,5606189,2001,not holiday,Hawke's Bay Region,Eastern,545721,SH 2,Fine,car,Bright sun,Sealed,Arterial Road,70,NA,1,0,TRUE
174.9058097,-36.89958444,1769803,5914571,2005,not holiday,Auckland Region,Counties Manukau,522722,AVIEMORE DRIVE,Fine,car,Bright sun,Sealed,Arterial Road,60,1,0,0,TRUE
175.8613085,-38.18233465,1850616.758,5770084.08,2021,not holiday,Waikato Region,Waikato,535261,SH 1,Fine,car,Dark,Unsealed,Highway,100,NA,0,0,TRUE
174.6884459,-36.89369951,1750446.284,5915588.778,2019,not holiday,Auckland Region,Counties Manukau,514802,CANAL ROAD,Light rain,car,Overcast,Sealed,Urban Road,50,NA,0,0,TRUE
171.3568361,-42.07544391,1464076,5340541,2004,not holiday,West Coast Region,Tasman,584411,SH 6,Fine,motorcycle,Bright sun,Sealed,Highway,100,NA,0,0,TRUE
174.9318039,-37.07159267,1771732,5895440,2002,not holiday,Auckland Region,Counties Manukau,525540,ELLIOTT ST,Fine,car,Dark,Sealed,Urban Road,50,1,1,0,TRUE
175.0160863,-41.15144369,1769172,5442472,2005,not holiday,Wellington Region,Wellington,567800,CHATSWORTH ROAD,Fine,car,Bright sun,Sealed,Urban Road,50,NA,0,0,TRUE
173.1724144,-41.34249746,1614425,5423207,2002,not holiday,Tasman Region,Tasman,584202,SH 6,Fine,bicycle,Twilight,Sealed,Urban Road,50,NA,0,0,TRUE
175.0625491,-37.33243936,1782726,5866253,2002,not holiday,Waikato Region,Waikato,527221,SH 1N,Fine,car,Bright sun,Sealed,Highway,100,NA,1,1,TRUE
175.2782324,-37.7556291,1800698,5818854,2012,not holiday,Waikato Region,Waikato,529402,SEFTON CRESCENT,Fine,car,Dark,Sealed,Urban Road,50,NA,0,0,TRUE
178.2224103,-37.59372208,2061196,5826418,2014,not holiday,Gisborne Region,Bay of Plenty,543301,SH 35,Fine,car,Bright sun,Sealed,Highway,100,NA,0,0,TRUE
175.5644004,-40.22174009,1818199,5544477,2008,not holiday,Manawatū-Whanganui Region,Central,560720,CHURCH ST,Fine,car,Bright sun,Sealed,Urban Road,50,1,0,0,TRUE
175.2699529,-40.57511641,1792135,5505931,2018,not holiday,Manawatū-Whanganui Region,Central,564021,SH 1N,Fine,car,Dark,Sealed,Highway,100,NA,0,0,TRUE
172.7116699,-43.4824219,1576683.38,5185570.434,2019,not holiday,Canterbury Region,Canterbury,590603,BOWER AVENUE,Light rain,motorcycle,Dark,Sealed,Urban Road,50,NA,0,0,TRUE
174.7095399,-36.78136653,1752549,5928018,2008,not holiday,Auckland Region,Counties Manukau,508412,ANTRIM GROVE,Fine,car,Bright sun,Sealed,Urban Road,50,NA,0,0,TRUE
174.8094867,-41.22944731,1751655,5434193,2016,not holiday,Wellington Region,Wellington,573802,SH 1N,Fine,motorcycle,Bright sun,Sealed,Arterial Road,80,NA,0,0,TRUE
174.821706,-41.20372792,1752739,5437027,2014,Labour Weekend,Wellington Region,Wellington,573511,SH 1N,Fine,motorcycle,Overcast,Sealed,Highway,100,NA,0,0,TRUE
174.3546407,-39.01203865,1717283.13,5681014.63,2021,not holiday,Taranaki Region,Central,550700,INLAND NORTH ROAD,Fine,motorcycle,Bright sun,Sealed,Highway,100,NA,0,0,TRUE
172.5788332,-43.49103601,1565946,5184568,2018,not holiday,Canterbury Region,Canterbury,588600,TWYFORD ST,Fine,car,Dark,Sealed,Urban Road,50,NA,0,0,TRUE
174.7382609,-36.74916824,1755177,5931544,2015,not holiday,Auckland Region,Counties Manukau,508520,SUNSET ROAD,Fine,car,Dark,Sealed,Urban Road,50,NA,1,0,TRUE
175.2156849,-40.71531343,1787149,5490484,2000,not holiday,Manawatū-Whanganui Region,Central,564021,SH 1N,Fine,car,Overcast,Sealed,Highway,100,NA,1,1,TRUE
175.2008785,-37.70265147,1794021,5824896,2008,not holiday,Waikato Region,Waikato,527916,GREAT SOUTH ROAD,Light rain,car,Overcast,Sealed,Arterial Road,80,NA,1,0,TRUE
176.8693625,-39.66857581,1931926,5601866,2016,Christmas New Year,Hawke's Bay Region,Eastern,548810,LIPSCOMBE CRESCENT,Fine,car,Twilight,Sealed,Urban Road,50,NA,0,0,TRUE
174.7517978,-36.81441712,1756253,5924283,2006,not holiday,Auckland Region,Counties Manukau,509702,SH 1N,Light rain,car,Overcast,Sealed,Highway,100,NA,0,1,TRUE
177.6833513,-38.47604525,2008617,5730961,2007,not holiday,Gisborne Region,Bay of Plenty,543601,SH 2,Fine,truck,Bright sun,Sealed,Highway,100,NA,1,0,TRUE
171.7416488,-43.86973253,1498892,5141826,2011,not holiday,Canterbury Region,Canterbury,597730,RACECOURSE ROAD,Fine,car,Overcast,Sealed,Highway,100,NA,0,0,TRUE
176.913167,-39.4908131,1936545,5621440,2006,not holiday,Hawke's Bay Region,Eastern,546802,TENNYSON ST,Fine,car,Dark,Sealed,Urban Road,50,NA,0,0,TRUE
170.4473439,-45.9019302,1401995,4913680,2000,not holiday,Otago Region,Southern,605800,SH 1S,Fine,car,Dark,Sealed,Highway,100,NA,0,0,TRUE
172.2874457,-43.67226735,1542558,5164280,2011,not holiday,Canterbury Region,Canterbury,597506,SELWYN LAKE ROAD,Fine,car,Dark,Sealed,Highway,100,NA,0,0,TRUE
175.5247008,-41.03918583,1812215,5453822,2010,Easter,Wellington Region,Wellington,579502,MORETON ROAD,Fine,car,Overcast,Sealed,Highway,100,NA,2,0,TRUE
174.6327788,-36.85194957,1745565,5920307,2011,not holiday,Auckland Region,Counties Manukau,513301,CENTRAL PARK DRIVE,Light rain,car,Overcast,Sealed,Urban Road,50,NA,0,0,TRUE
168.8333876,-44.93758829,1271250,5015532,2005,Labour Weekend,Otago Region,Southern,609031,Z TRK ARROWTOWN-MACETOWN,Fine,motorcycle,Overcast,Unsealed,Highway,100,NA,0,0,TRUE
175.1172155,-37.52840689,1787081,5844401,2003,not holiday,Waikato Region,Waikato,526601,PUKEKAPIA ROAD,Fine,motorcycle,Bright sun,Sealed,Highway,100,NA,0,0,TRUE
174.3069419,-35.82399167,1718056,6034785,2017,not holiday,Northland Region,Northland,501809,SH 1N,Light rain,car,Overcast,Sealed,Highway,100,NA,0,0,TRUE
175.657888,-37.94476556,1833551,5796981,2006,not holiday,Waikato Region,Waikato,535242,SH 1N,Heavy rain,car,Bright sun,Sealed,Highway,100,NA,1,1,TRUE
175.2772363,-37.74794354,1800631,5819709,2015,not holiday,Waikato Region,Waikato,529402,HUKANUI ROAD,Fine,car,Bright sun,Sealed,Urban Road,50,NA,0,0,TRUE
172.504821,-43.56268332,1560009,5176578,2011,not holiday,Canterbury Region,Canterbury,587849,SHANDS ROAD,Fine,car,Bright sun,Sealed,Highway,100,NA,2,0,TRUE
174.843443,-37.12043477,1763771,5890177,2008,not holiday,Auckland Region,Counties Manukau,521122,STAN WRIGHT ROAD,Fine,truck,Bright sun,Unsealed,Highway,100,1,0,0,TRUE
172.6617927,-42.96359879,1572417,5243172,2013,not holiday,Canterbury Region,Canterbury,585700,HAWARDEN WAIKARI ROAD,Fine,car,Dark,Sealed,Highway,100,NA,0,0,TRUE
175.2935825,-37.77268726,1802004,5816928,2002,not holiday,Waikato Region,Waikato,530000,FIFTH AVENUE,Fine,car,Bright sun,Sealed,Urban Road,50,NA,2,0,TRUE
175.3053624,-37.70452892,1803228,5824466,2016,not holiday,Waikato Region,Waikato,527122,GORDONTON ROAD,Light rain,car,Overcast,Sealed,Highway,100,NA,2,0,TRUE
175.6700414,-37.31423249,1836611.489,5866924.486,2019,not holiday,Waikato Region,Waikato,534200,026-0070,Fine,car,Dark,Sealed,Highway,100,NA,0,0,TRUE
174.4973984,-36.62816759,1733883,5945331,2000,not holiday,Auckland Region,Counties Manukau,506647,SH 16,Fine,car,Overcast,Sealed,Highway,100,NA,0,0,TRUE
172.6624729,-43.41146275,1572673,5193436,2001,not holiday,Canterbury Region,Canterbury,590604,SAVAGE ST,Fine,car,Dark,Unsealed,Urban Road,50,NA,0,0,TRUE
174.2317067,-39.03486213,1706605,5678633,2006,not holiday,Taranaki Region,Central,551111,WAITARA ROAD,Fine,bicycle,Bright sun,Sealed,Highway,100,NA,0,0,TRUE
168.6755822,-44.98645204,1259089,5009451,2016,not holiday,Otago Region,Southern,609303,ARTHURS POINT ROAD,Light rain,car,Dark,Sealed,Arterial Road,70,NA,0,0,TRUE
176.1576129,-37.73099591,1878275.265,5819335.704,2020,Christmas New Year,Bay of Plenty Region,Bay of Plenty,537800,SH 29A,Fine,car,Bright sun,Sealed,Highway,100,NA,0,0,TRUE
175.5142038,-37.02284987,1823656.919,5899636.961,2019,not holiday,Waikato Region,Waikato,533603,025-0042,Fine,car,Overcast,Sealed,Urban Road,50,NA,0,0,TRUE
175.8255476,-40.30315499,1840134,5534763,2018,not holiday,Manawatū-Whanganui Region,Central,550200,SADDLE ROAD,Fine,car,Bright sun,Sealed,Highway,100,NA,1,0,TRUE
